epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,32444.2,1.92707,0.3133,0.26507,1.01441,0.00294,0.0004,0.78213,0.58944,0.68145,0.36549,0,0,0,0,1.79112,0,2.46909,0.91285,0.00409,0,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,32767.1,1.92296,0.30513,0.25894,1.00391,0.00295,0.00111,0.78193,0.58973,0.68173,0.36589,0,0,0,0,1.7906,0,2.47418,0.91291,0.00409,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,33094.3,1.92452,0.31019,0.25883,1.008,0.00298,0.00098,0.78259,0.589,0.68167,0.36558,0,0,0,0,1.79046,0,2.47883,0.91305,0.00409,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,33418.1,1.93244,0.30338,0.26137,1.00925,0.00293,0.00155,0.78158,0.58973,0.68177,0.3657,0,0,0,0,1.7904,0,2.48161,0.91257,0.00409,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,33736.6,1.93358,0.30595,0.25406,1.01132,0.00298,0.00342,0.77973,0.59084,0.68197,0.36613,0,0,0,0,1.79013,0,2.4856,0.91253,0.00409,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,34058.6,1.90685,0.31171,0.25956,0.99292,0.00298,0.00346,0.78103,0.59036,0.682,0.36586,0,0,0,0,1.79012,0,2.4875,0.91287,0.00409,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,34381.1,1.92217,0.30915,0.25785,1.00716,0.00295,0.00183,0.78032,0.59056,0.68218,0.36619,0,0,0,0,1.79078,0,2.49047,0.91215,0.00409,0,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,34706.9,1.92485,0.31801,0.25487,0.99133,0.00295,0.00297,0.7811,0.59034,0.68219,0.36625,0,0,0,0,1.79064,0,2.49188,0.91141,0.00409,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,35027.1,1.91142,0.30545,0.25264,0.99704,0.00295,0.0004,0.78117,0.59039,0.68233,0.36629,0,0,0,0,1.79084,0,2.49604,0.91125,0.00409,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,35350.8,1.90062,0.29856,0.25382,0.98755,0.00296,0.00119,0.78055,0.59117,0.68258,0.36629,0,0,0,0,1.79055,0,2.50009,0.91143,0.00408,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,35671.7,1.90641,0.29922,0.25453,0.99568,0.00292,0.00197,0.78016,0.59144,0.68249,0.36638,0,0,0,0,1.79062,0,2.50392,0.91105,0.00408,0,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,35995.7,1.91105,0.3116,0.25185,0.9985,0.00292,0.00169,0.77974,0.5916,0.68258,0.36648,0,0,0,0,1.79064,0,2.50854,0.91157,0.00408,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,36322.2,1.90837,0.31082,0.25096,0.99233,0.00294,0.00107,0.77936,0.59182,0.68277,0.36631,0,0,0,0,1.79062,0,2.51225,0.91274,0.00408,0,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,36652.2,1.90658,0.30347,0.24625,0.99218,0.00291,0.00208,0.77946,0.5918,0.68268,0.36635,0,0,0,0,1.7909,0,2.51575,0.91284,0.00408,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,36977.4,1.89315,0.30401,0.24945,0.98142,0.00293,0.0021,0.78021,0.59165,0.68297,0.36652,0,0,0,0,1.79085,0,2.51639,0.91226,0.00408,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,37297.6,1.89096,0.3155,0.24684,0.97725,0.00291,0.00191,0.78053,0.59187,0.68318,0.36646,0,0,0,0,1.79098,0,2.51925,0.91194,0.00408,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,37630.3,1.90994,0.30281,0.25081,0.98956,0.00291,0.00123,0.78046,0.5919,0.68326,0.3666,0,0,0,0,1.79075,0,2.52214,0.91178,0.00408,0,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,37955.1,1.89487,0.30156,0.2449,0.98402,0.00292,0.0025,0.7806,0.59167,0.68338,0.36628,0,0,0,0,1.791,0,2.52549,0.91175,0.00408,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,38284.8,1.89695,0.30016,0.24487,0.97609,0.00292,0.00448,0.78071,0.59167,0.68364,0.36667,0,0,0,0,1.79115,0,2.52892,0.91175,0.00408,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,38605.9,1.90152,0.2971,0.24369,0.98487,0.00288,0.00087,0.78119,0.5919,0.68373,0.36681,0,0,0,0,1.79144,0,2.53236,0.91109,0.00409,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,38931,1.90007,0.29965,0.24381,0.98594,0.0029,0.00187,0.78341,0.59117,0.68377,0.36685,0,0,0,0,1.79116,0,2.53565,0.91136,0.00408,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,39263.4,1.88559,0.3179,0.24512,0.96904,0.00292,0.00581,0.78182,0.59208,0.68383,0.36689,0,0,0,0,1.7916,0,2.53617,0.91182,0.00409,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,39586.4,1.88935,0.29976,0.24213,0.96777,0.0029,0.00196,0.78333,0.59144,0.68385,0.36671,0,0,0,0,1.79144,0,2.54083,0.91214,0.00408,0,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,39907.7,1.87521,0.29407,0.23953,0.95908,0.00292,0.00109,0.78225,0.59259,0.68359,0.36676,0,0,0,0,1.79149,0,2.54528,0.91262,0.00408,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,40235.9,1.88559,0.3067,0.24279,0.97143,0.00288,0.00183,0.7815,0.59291,0.68359,0.36663,0,0,0,0,1.79145,0,2.54915,0.91305,0.00409,0,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,40555.4,1.88455,0.2957,0.24211,0.97283,0.00286,0.00067,0.78113,0.59286,0.68366,0.36654,0,0,0,0,1.79159,0,2.5529,0.91317,0.00409,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,40879.8,1.87587,0.29327,0.23922,0.96742,0.00287,0.00111,0.7805,0.59331,0.68367,0.36667,0,0,0,0,1.79148,0,2.55802,0.91326,0.00409,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,41205.4,1.89198,0.30532,0.24385,0.96857,0.00283,0.00098,0.78204,0.59294,0.68372,0.36673,0,0,0,0,1.79142,0,2.5653,0.91267,0.00409,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,41528.1,1.88566,0.28879,0.23747,0.96127,0.00284,0.00091,0.78219,0.59286,0.68396,0.36667,0,0,0,0,1.79136,0,2.57229,0.91339,0.00409,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,41848.6,1.88039,0.29671,0.23415,0.95727,0.00285,0.00091,0.78201,0.59365,0.68426,0.36654,0,0,0,0,1.79147,0,2.57813,0.91349,0.00409,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,42171,1.87545,0.29458,0.23875,0.96402,0.00284,0.00188,0.78197,0.5936,0.68387,0.36638,0,0,0,0,1.79164,0,2.57908,0.91427,0.00409,0,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,42491,1.8805,0.30009,0.24129,0.96057,0.00282,0.00119,0.78255,0.59417,0.68389,0.36634,0,0,0,0,1.79182,0,2.58302,0.91441,0.00409,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,42811.6,1.88437,0.30525,0.2374,0.95823,0.00281,0.00311,0.78147,0.59502,0.68399,0.36639,0,0,0,0,1.79159,0,2.58433,0.91478,0.00409,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,43137.9,1.86112,0.28845,0.23547,0.94768,0.00283,0.00077,0.78145,0.59535,0.68405,0.36639,0,0,0,0,1.79184,0,2.584,0.91491,0.00409,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,43461.4,1.86793,0.29608,0.23701,0.9565,0.00283,0.00188,0.7819,0.59548,0.68425,0.36655,0,0,0,0,1.79192,0,2.58718,0.91437,0.00409,0,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,43782.2,1.86585,0.30116,0.2348,0.94509,0.00281,0.00129,0.78126,0.5959,0.68447,0.36668,0,0,0,0,1.79199,0,2.59115,0.91359,0.00409,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,44101.5,1.86961,0.28832,0.23088,0.95071,0.0028,0.00114,0.7805,0.59658,0.68454,0.36649,0,0,0,0,1.79223,0,2.59554,0.91261,0.00409,0,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,44427.9,1.86032,0.28867,0.23416,0.94582,0.00279,0.00147,0.78111,0.59629,0.68493,0.36671,0,0,0,0,1.79221,0,2.59876,0.91235,0.00409,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,44752.7,1.85831,0.28256,0.22807,0.94684,0.00279,0.00408,0.78131,0.59658,0.68495,0.36663,0,0,0,0,1.79247,0,2.60288,0.91299,0.00409,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,45079.9,1.84685,0.29402,0.22852,0.93781,0.00282,0.00253,0.78217,0.59593,0.68499,0.36648,0,0,0,0,1.79256,0,2.60776,0.91329,0.00409,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,45402.6,1.85755,0.29283,0.23153,0.94212,0.0028,0.00193,0.78167,0.59638,0.68497,0.36658,0,0,0,0,1.79254,0,2.60931,0.9137,0.00409,0,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,45731.3,1.85404,0.28603,0.23264,0.94317,0.00283,0.00294,0.78147,0.59663,0.68503,0.36675,0,0,0,0,1.79211,0,2.61242,0.91338,0.00409,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,46052.4,1.8539,0.29093,0.22997,0.94167,0.00279,0.00075,0.78198,0.59618,0.68501,0.36694,0,0,0,0,1.7917,0,2.61743,0.91328,0.00409,0,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,46373.3,1.8576,0.28884,0.23234,0.94175,0.00278,0.00179,0.78207,0.59676,0.68542,0.36731,0,0,0,0,1.79148,0,2.61956,0.91332,0.00409,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,46699,1.84617,0.28611,0.23123,0.93241,0.00277,0.00141,0.7827,0.59679,0.68544,0.36737,0,0,0,0,1.79171,0,2.62202,0.91302,0.00409,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,47022.2,1.8661,0.29679,0.23149,0.94232,0.00273,0.0028,0.78326,0.59666,0.68546,0.36741,0,0,0,0,1.79155,0,2.62397,0.91305,0.00409,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,47345.7,1.84904,0.28667,0.22441,0.93087,0.00277,0.00084,0.78395,0.59709,0.68578,0.36758,0,0,0,0,1.79174,0,2.6283,0.9129,0.00409,0,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,47670.1,1.84271,0.28268,0.22694,0.92215,0.00273,0.00073,0.78515,0.59656,0.68568,0.36748,0,0,0,0,1.79213,0,2.63179,0.91278,0.00409,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,47992.5,1.83726,0.27688,0.22197,0.92413,0.00276,0.00279,0.78402,0.59668,0.68564,0.36747,0,0,0,0,1.79239,0,2.63595,0.91309,0.0041,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,48321.5,1.82345,0.28457,0.22465,0.91907,0.00275,0.0002,0.78406,0.59638,0.68555,0.36734,0,0,0,0,1.79309,0,2.64061,0.91296,0.0041,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,48657.6,1.84079,0.28869,0.22944,0.93224,0.00269,0.00027,0.7846,0.59653,0.68569,0.36745,0,0,0,0,1.79326,0,2.64773,0.91284,0.0041,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,48984.2,1.8252,0.28629,0.22128,0.91746,0.00271,0.00105,0.78515,0.59674,0.68592,0.36753,0,0,0,0,1.79286,0,2.65273,0.91283,0.0041,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,49307,1.81431,0.27688,0.22056,0.91327,0.00272,0.0003,0.78499,0.59671,0.68581,0.36762,0,0,0,0,1.79276,0,2.65648,0.91255,0.0041,0,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,49646.2,1.82522,0.28538,0.22343,0.91692,0.00269,0,0.78511,0.59666,0.68589,0.36766,0,0,0,0,1.79316,0,2.6616,0.91218,0.0041,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,49972.2,1.82868,0.27628,0.21818,0.91482,0.00274,0.00179,0.78599,0.59666,0.68595,0.36764,0,0,0,0,1.79342,0,2.66613,0.91219,0.0041,0,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,50295.4,1.83378,0.28085,0.22084,0.92064,0.00269,0.00103,0.78502,0.59754,0.68594,0.36765,0,0,0,0,1.79364,0,2.66975,0.91247,0.0041,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,50615.9,1.81727,0.28151,0.22176,0.91115,0.0027,0.00046,0.78571,0.59772,0.68614,0.36768,0,0,0,0,1.79378,0,2.67354,0.9123,0.0041,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,50939.1,1.7965,0.27133,0.21447,0.90412,0.00272,0.0001,0.78737,0.59691,0.68629,0.36791,0,0,0,0,1.79328,0,2.67814,0.91219,0.0041,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,51264.4,1.81978,0.28479,0.22017,0.90886,0.00267,0.00065,0.7883,0.59668,0.68638,0.36798,0,0,0,0,1.79345,0,2.68274,0.91197,0.0041,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,51589.9,1.81013,0.27744,0.21653,0.90448,0.00271,0.00067,0.7884,0.59658,0.68646,0.36798,0,0,0,0,1.79361,0,2.68681,0.912,0.0041,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,51912.2,1.81622,0.27068,0.21718,0.9093,0.00266,0.00019,0.78917,0.59638,0.68673,0.36804,0,0,0,0,1.7942,0,2.69119,0.91143,0.0041,0,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,52240.5,1.81797,0.2786,0.2164,0.90756,0.00266,0.00242,0.78934,0.59684,0.68707,0.36853,0,0,0,0,1.79378,0,2.6977,0.91121,0.0041,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,52562.3,1.79686,0.27424,0.21861,0.8926,0.00269,0,0.79037,0.59676,0.68765,0.36877,0,0,0,0,1.79364,0,2.70222,0.91066,0.0041,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,52884.5,1.81655,0.27438,0.21659,0.90365,0.00266,0.00219,0.79169,0.59616,0.68792,0.36894,0,0,0,0,1.79396,0,2.70382,0.91031,0.0041,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,53212.2,1.81734,0.27066,0.21322,0.90443,0.00265,0.00088,0.79275,0.59636,0.68818,0.36903,0,0,0,0,1.79408,0,2.70737,0.90977,0.0041,0,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,53543.8,1.80701,0.26761,0.21292,0.89958,0.00266,0.00147,0.7935,0.5955,0.68831,0.36905,0,0,0,0,1.79435,0,2.71153,0.90965,0.0041,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,53863.5,1.79674,0.26946,0.21575,0.89768,0.00267,0.00053,0.79442,0.59583,0.68892,0.36918,0,0,0,0,1.79458,0,2.71734,0.90954,0.0041,0,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,54190.9,1.78956,0.28087,0.21334,0.89012,0.00267,0.00255,0.79443,0.59678,0.68917,0.36939,0,0,0,0,1.79469,0,2.72072,0.9097,0.0041,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,54518.5,1.80097,0.26908,0.21001,0.89677,0.00264,0.0005,0.79531,0.5962,0.68907,0.36949,0,0,0,0,1.79475,0,2.72116,0.90977,0.0041,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,54841.6,1.8055,0.27408,0.209,0.8921,0.00262,0,0.79515,0.5961,0.68931,0.36942,0,0,0,0,1.79501,0,2.72632,0.90948,0.0041,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,55165.4,1.79594,0.27216,0.2135,0.88461,0.00263,0.00061,0.79719,0.59521,0.68919,0.36942,0,0,0,0,1.79567,0,2.73033,0.90916,0.0041,0,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,55485.7,1.79234,0.26973,0.21293,0.88598,0.00262,0,0.79748,0.59537,0.68938,0.3695,0,0,0,0,1.79551,0,2.73636,0.91015,0.0041,0,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,55809.5,1.7851,0.27687,0.21173,0.88411,0.00264,0.00096,0.79862,0.5951,0.6892,0.36936,0,0,0,0,1.79542,0,2.74036,0.9106,0.0041,0,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,56141.2,1.78885,0.27335,0.21267,0.88464,0.00259,0.00074,0.79928,0.59475,0.68921,0.36933,0,0,0,0,1.79548,0,2.74611,0.91162,0.0041,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,56459.7,1.78399,0.26949,0.20956,0.88492,0.00262,0.0001,0.79979,0.59434,0.68929,0.36916,0,0,0,0,1.79667,0,2.75119,0.91147,0.0041,0,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,56786,1.76614,0.25918,0.20631,0.86825,0.00259,0.00543,0.80094,0.59419,0.68947,0.36918,0,0,0,0,1.79706,0,2.75663,0.91145,0.0041,0,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,57112.9,1.77263,0.27231,0.2063,0.87344,0.00259,0.00101,0.80121,0.59459,0.68947,0.36917,0,0,0,0,1.79745,0,2.75985,0.91221,0.0041,0,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,57446.1,1.77764,0.26624,0.21074,0.88122,0.00259,0.00139,0.80143,0.59447,0.68948,0.36912,0,0,0,0,1.79781,0,2.76571,0.91216,0.00411,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,57775.6,1.7702,0.26901,0.20493,0.87177,0.0026,0.00104,0.80063,0.59444,0.68939,0.36913,0,0,0,0,1.79796,0,2.77092,0.91197,0.00411,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,58102.9,1.76965,0.26495,0.2068,0.8669,0.00258,0.00165,0.80283,0.59265,0.68932,0.3691,0,0,0,0,1.79875,0,2.77396,0.91155,0.00411,0,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,58421.4,1.74574,0.25885,0.20433,0.86179,0.0026,0.00181,0.8027,0.59278,0.68941,0.36893,0,0,0,0,1.799,0,2.77757,0.91174,0.00411,0,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,58753.3,1.76839,0.26435,0.205,0.86521,0.00254,0.00023,0.80352,0.59248,0.68931,0.36883,0,0,0,0,1.79891,0,2.77892,0.91223,0.00411,0,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,59075.8,1.75645,0.26502,0.2014,0.8667,0.00257,0.00214,0.80611,0.59185,0.68964,0.36903,0,0,0,0,1.79911,0,2.78323,0.91188,0.00411,0,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,59403.1,1.76211,0.26168,0.20347,0.86606,0.00255,0.00142,0.80598,0.5925,0.69002,0.36892,0,0,0,0,1.79951,0,2.78559,0.9117,0.00411,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,59739.5,1.75563,0.26153,0.20155,0.86283,0.00254,0,0.80786,0.59187,0.69037,0.36926,0,0,0,0,1.79995,0,2.7903,0.91129,0.00411,0,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,60067.6,1.73951,0.26363,0.20052,0.84642,0.00256,0.00011,0.80602,0.59323,0.69059,0.36941,0,0,0,0,1.80029,0,2.7965,0.91145,0.00411,0,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,60388.1,1.74195,0.26043,0.19903,0.84639,0.00253,0.00016,0.80709,0.59317,0.69119,0.36946,0,0,0,0,1.8011,0,2.8015,0.91068,0.00411,0,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,60712.1,1.7568,0.2637,0.20093,0.85588,0.00252,0.00051,0.80833,0.59308,0.69133,0.36963,0,0,0,0,1.8012,0,2.80654,0.91038,0.00411,0,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,61031.2,1.72854,0.25399,0.19476,0.8415,0.00252,0.00102,0.80656,0.5944,0.69139,0.36959,0,0,0,0,1.80189,0,2.81076,0.90956,0.00412,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,61353.7,1.74374,0.26144,0.19618,0.8463,0.00253,0.0004,0.81108,0.59213,0.69178,0.36963,0,0,0,0,1.80254,0,2.81272,0.90962,0.00412,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,61675.1,1.74781,0.25523,0.19884,0.85201,0.00253,0.00081,0.81299,0.59107,0.69176,0.36946,0,0,0,0,1.80306,0,2.81727,0.9101,0.00412,0,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,61997.1,1.74198,0.25958,0.20103,0.85379,0.00252,0,0.81162,0.592,0.69192,0.36988,0,0,0,0,1.80293,0,2.82189,0.91026,0.00412,0,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,62319,1.73869,0.256,0.20032,0.84709,0.0025,0.00063,0.81209,0.59204,0.69217,0.36985,0,0,0,0,1.80384,0,2.82813,0.90964,0.00412,0,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,62639.6,1.73763,0.25485,0.19901,0.84417,0.00251,0.00187,0.8118,0.59232,0.69219,0.36984,0,0,0,0,1.80429,0,2.82938,0.90956,0.00412,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,62960.3,1.73334,0.25093,0.19693,0.8375,0.00249,0.00057,0.81226,0.5922,0.69253,0.36982,0,0,0,0,1.80541,0,2.83366,0.90899,0.00412,0,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,63285.5,1.7158,0.26361,0.19521,0.83112,0.00248,0.00072,0.81433,0.59187,0.69291,0.3698,0,0,0,0,1.80537,0,2.83659,0.90952,0.00412,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,63605.8,1.72464,0.26562,0.1965,0.83583,0.00248,0.00021,0.81387,0.59274,0.69331,0.36986,0,0,0,0,1.80545,0,2.83962,0.90994,0.00412,0,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,63933.9,1.71855,0.25685,0.19654,0.82935,0.00247,0.00024,0.81466,0.59301,0.69333,0.36982,0,0,0,0,1.8064,0,2.84391,0.90947,0.00412,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,64265.4,1.71191,0.25574,0.194,0.8372,0.00248,0.00069,0.8145,0.59364,0.69371,0.36998,0,0,0,0,1.80655,0,2.84701,0.90949,0.00412,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,64588.5,1.72259,0.24729,0.19625,0.83642,0.00245,0.00015,0.8136,0.59464,0.69388,0.37016,0,0,0,0,1.80668,0,2.85196,0.90991,0.00413,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,64913.6,1.72964,0.26181,0.19175,0.83936,0.00247,8e-05,0.8141,0.59475,0.69415,0.3702,0,0,0,0,1.80743,0,2.85849,0.9098,0.00413,0,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,65235.4,1.70652,0.25717,0.19566,0.83015,0.00246,0.0004,0.81473,0.595,0.69464,0.37029,0,0,0,0,1.80738,0,2.86543,0.91015,0.00413,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,65564.1,1.70814,0.25636,0.19083,0.82622,0.00246,0,0.81437,0.5954,0.69464,0.3703,0,0,0,0,1.80821,0,2.87057,0.90977,0.00413,0,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,65893.4,1.70285,0.25324,0.18957,0.82387,0.00244,9e-05,0.81329,0.59662,0.695,0.37031,0,0,0,0,1.80813,0,2.87592,0.91048,0.00413,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,66221.7,1.69364,0.25276,0.19001,0.81944,0.00246,9e-05,0.81497,0.59578,0.69499,0.37011,0,0,0,0,1.80865,0,2.88115,0.9107,0.00413,0,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,66542.4,1.69832,0.25485,0.18968,0.81618,0.00245,0.00076,0.81511,0.59606,0.69514,0.37011,0,0,0,0,1.80944,0,2.8866,0.91057,0.00413,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,66867.9,1.69966,0.25563,0.18902,0.82179,0.00243,0.00039,0.81507,0.59616,0.69523,0.37001,0,0,0,0,1.80937,0,2.893,0.91173,0.00413,0,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
